area,solidity,max_intensity,prediction
2554,0.6825227151256013,836,2
3309,0.7566887720100618,912,5
5746,0.8385872737886748,1195,5
2598,0.6592235473230145,1053,5
5909,0.710814387104535,930,5
3592,0.7068083431719795,994,5
5362,0.8407024145500157,824,0
1880,0.6836363636363636,1065,5
4136,0.7506352087114337,957,5
15523,0.83654882517784,639,1
7766,0.640811948180543,463,3
12308,0.7960675247396676,619,0
3086,0.7452306206230379,819,2
7256,0.8016793724450337,787,0
2147,0.7030124426981008,813,0
1177,0.7482517482517482,971,0
6680,0.7815607815607816,1011,5
4700,0.77125041023958,1156,5
4568,0.7976252837436704,789,0
2532,0.5118253486961795,761,4
1880,0.6894022735606894,800,4
4742,0.6643317455869991,691,4
1976,0.7948511665325825,991,0
3928,0.6777087646652864,926,5
5879,0.8137024221453287,1070,5
3119,0.7116130504220853,758,0
3794,0.6269001982815599,801,4
11498,0.7051824593682919,459,1
7552,0.7838090295796575,731,2
7406,0.7282202556538839,834,0
3371,0.7326668115627037,844,0
2134,0.739175614825078,912,5
2608,0.6595852301466869,966,5
1496,0.5420289855072464,833,4
2192,0.5854700854700855,809,4
2998,0.7084120982986768,816,0
14521,0.7937141295435911,719,1
1255,0.7038698822209759,850,2
2834,0.6995803505307332,820,2
1442,0.7756858526089295,905,0
3172,0.7586701745993781,807,0
1329,0.7375138734739178,912,4
2103,0.7123983739837398,963,5
2356,0.7024448419797257,935,5
3395,0.7249626307922272,885,0
6063,0.7937941869599372,816,5
3729,0.5734276487774873,1185,4
7038,0.639004902850917,801,4
4356,0.8151197604790419,1070,5
19184,0.8235597149480552,586,1
1829,0.7067233384853169,879,2
1571,0.7253000923361034,839,0
1707,0.7685727149932463,1043,5
3311,0.8191489361702128,941,0
3729,0.754247572815534,895,0
7631,0.8346275839440008,1182,5
6367,0.7929016189290162,967,5
3691,0.6434797768479776,1004,5
1327,0.6310033285782216,853,4
6687,0.6481535330037802,1164,5
5059,0.8496808867987907,1058,5
10882,0.7872386602040078,640,3
2741,0.7033615601744932,734,2
4513,0.7806607853312576,780,2
7115,0.6909779547441002,757,0
4943,0.7436437490597262,777,0
1495,0.6665180561747659,836,2
1530,0.8014667365112624,846,0
2902,0.7888013047023648,988,5
2748,0.6669902912621359,961,4
6784,0.7938216709571729,901,5
1552,0.5793206420306084,1140,5
1866,0.7025602409638554,799,4
2960,0.6445993031358885,953,4
1837,0.7712006717044501,1031,5
3081,0.7745098039215687,975,5
7633,0.7728055077452668,1186,3
16885,0.8182302771855011,619,1
4392,0.7660910518053375,817,2
10491,0.8529961785511018,697,0
6063,0.7918244743372078,858,0
3198,0.7288058340929808,897,0
1187,0.460077519379845,822,4
1613,0.5871860211139425,1107,4
2981,0.7902969247083775,802,2
2085,0.6872116018457481,1009,5
3249,0.7109409190371991,868,2
3400,0.7269617276031645,849,2
1425,0.7620320855614974,849,0
1665,0.6719128329297821,981,5
1268,0.6604166666666667,895,0
4574,0.758289124668435,914,0
3143,0.692138295529619,807,4
1107,0.4084870848708487,819,4
4727,0.7169725466403761,794,5
3521,0.5833333333333334,1334,4
4262,0.6871976781683328,896,0
14918,0.8229712583439068,1002,1
3408,0.71267252195734,939,0
2783,0.6012097645279758,878,4
4605,0.7896090534979424,1087,5
4813,0.6532301845819761,1032,4
3485,0.6871056782334385,949,4
1414,0.505,759,4
4248,0.7100116998161458,740,4
3512,0.6210433244916004,785,4
3124,0.645721372467962,1101,4
1791,0.7766695576756288,1066,5
4213,0.5806229327453142,680,0
4461,0.7970341254243345,684,2
1929,0.6083254493850521,803,4
5432,0.7975334018499486,776,0
1976,0.7034531861872553,866,0
3794,0.6788334227947754,873,0
4067,0.7102689486552567,1058,5
2618,0.6815933350689924,1102,4
4719,0.7618663222473361,978,5
6013,0.7362556630341619,684,0
2210,0.6237651707592435,746,4
5238,0.684437475499804,943,5
5802,0.833500933773883,1033,5
1836,0.6720351390922401,1144,5
5644,0.8310999852746281,1173,5
4663,0.6565756125035201,804,4
8310,0.673801994648504,740,2
3568,0.7911308203991131,1304,5
1887,0.5108283703302653,793,4
1834,0.6611391492429705,862,4
3857,0.6330215000820614,872,4
6458,0.7584263065179095,970,5
2602,0.655580750818846,1059,4
18617,0.9055842007977428,847,1
10516,0.8275102297765188,908,3
1704,0.7845303867403315,911,2
2383,0.694954797317002,818,0
4513,0.7727739726027397,895,0
1999,0.6864697802197802,837,4
2059,0.7542124542124542,894,0
4742,0.6739624786810688,1020,5
6974,0.8570726311908565,717,0
10667,0.7852042694147957,718,0
7059,0.6620088155303385,697,0
6876,0.6619175972275703,737,0
4395,0.8045030203185063,762,0
1412,0.5900543251149185,741,4
5980,0.7208293153326905,793,0
6807,0.7494219971375097,777,0
891,0.680672268907563,764,0
2344,0.7568614788505005,832,0
4792,0.8525173456680306,905,5
1527,0.6125150421179302,1044,4
3692,0.7332671300893744,1034,4
2650,0.7554161915621437,1077,5
14398,0.777597753294448,680,1
17092,0.8132851161020175,679,1
2505,0.6576529272775007,745,2
5176,0.6344692326550625,737,2
4278,0.7221471978392978,773,0
2917,0.7814090543798553,899,5
7594,0.7564498456021516,849,5
5254,0.7330821822240826,890,0
6236,0.7895669789820208,1133,5
3428,0.6981670061099796,916,4
2387,0.7818539141827711,884,2
2684,0.7299428882240957,1005,5
1373,0.6137684398748323,803,4
1961,0.7402793506983767,908,2
2838,0.7059701492537314,866,0
3901,0.6694697099708254,935,4
7828,0.7363371272693068,926,5
1597,0.6507742461287693,939,4
2284,0.5549076773566569,1093,4
3978,0.6287339971550497,771,4
5407,0.838034717916925,1187,5
6200,0.772970951252961,1382,5
3816,0.655444864307798,745,4
1987,0.5901395901395902,842,4
1757,0.6507407407407407,707,2
4479,0.7031397174254317,781,2
992,0.5957957957957958,722,4
3955,0.779156816390859,823,2
2545,0.6711497890295358,823,4
5757,0.8401926444833625,1098,5
2380,0.7477222745837261,1134,5
1965,0.7378895981975216,1089,5
2870,0.7118055555555556,1108,5
6471,0.8485444531864673,910,5
2557,0.7867692307692308,1262,5
1992,0.5663918112027296,1000,4
3740,0.810928013876843,920,5
3598,0.636476207323545,935,4
7355,0.835320840431573,917,3
17243,0.7779030948299197,988,1
4607,0.8035932321646607,758,0
4053,0.5251360456076704,749,4
6521,0.7518736308082555,1036,5
2631,0.746594778660613,915,4
3175,0.6844147445570166,1087,5
2287,0.6996023248699909,1213,5
1785,0.7108721624850657,957,4
3113,0.7927170868347339,1242,5
1826,0.6864661654135338,1139,5
18475,0.8255876307087318,975,1
2490,0.7002249718785152,747,2
3669,0.6451556180763144,716,2
721,0.4124713958810068,731,4
1816,0.7601506906655504,892,0
9546,0.69183939701406,766,0
5479,0.7497263273125342,861,2
4395,0.5846747372622056,706,4
5127,0.7835855112333792,1112,5
13851,0.8611663765232529,1153,3
14353,0.8235125365769694,652,3
8740,0.7985381452718137,683,3
9234,0.7882875192077855,697,0
2198,0.5997271487039564,740,4
11812,0.8734102336586809,779,0
3872,0.5897943640517898,987,4
3934,0.7278445883441258,1132,5
1578,0.3924396916190003,742,4
3110,0.4503982621288921,737,4
4648,0.8316335659330828,949,3
4211,0.7323478260869565,816,2
5057,0.841711051930759,781,2
3592,0.7637678077822666,693,2
7745,0.6623054557892937,731,0
792,0.7485822306238186,993,5
1860,0.7288401253918495,1020,5
1388,0.735559088500265,1201,5
5976,0.8228004956629492,1111,5
2590,0.6647843942505134,1256,5
4660,0.7788734748453953,1336,5
2005,0.7714505579068872,809,2
8818,0.7809068366985477,738,2
3718,0.6712402960823254,736,0
3018,0.7702909647779479,720,0
3592,0.8182232346241458,931,5
2378,0.754681053633767,1137,5
956,0.2485053288276579,719,4
1393,0.7799552071668533,1035,5
2664,0.7485248665355437,1019,3
12046,0.7631295533734558,1064,3
10458,0.7475873900922153,660,3
2127,0.7765607886089814,907,2
6424,0.737289108229083,747,0
2325,0.7120980091883614,868,4
4133,0.6961428330806805,887,0
7292,0.7503601564107841,878,5
2322,0.7435158501440923,1043,5
1434,0.6251089799476897,1212,5
3417,0.5113738401676144,735,4
11599,0.7403932082216265,943,3
16625,0.8175559380378657,915,1
7855,0.7958459979736575,856,3
7388,0.7496702181633689,719,2
1780,0.726530612244898,820,2
734,0.7203140333660452,777,2
3711,0.6223377494549723,794,4
5680,0.8463716286693488,1110,5
4150,0.6436104218362283,926,4
4859,0.6632541632541633,898,0
2538,0.7688579218418661,1074,5
1622,0.7372727272727273,1104,5
3342,0.7466487935656837,1005,5
3139,0.8215126930123005,962,5
8768,0.8293605751040485,873,5
1103,0.6680799515445185,1004,5
5701,0.8189915242062922,1317,5
6478,0.7705483525633401,860,0
3120,0.7615328288991945,1128,3
14920,0.8044861425644344,750,1
8240,0.7286876547576937,1002,3
5789,0.7815579856892129,669,3
8590,0.7601097248031148,788,2
1054,0.7475177304964539,849,2
6041,0.7216581053637559,706,2
2906,0.713479008102136,845,0
4072,0.7468818782098312,825,0
4295,0.7912675018422992,940,5
2104,0.6815678652413346,1119,5
1496,0.7468796804792811,1175,5
1310,0.6711065573770492,1015,5
2011,0.77375913813005,972,5
5728,0.7556728232189973,912,5
16453,0.7400593738754948,677,1
17525,0.7896634073807056,642,1
14370,0.7971376268929938,646,1
2614,0.7605469886528949,843,0
2996,0.7062706270627063,803,2
2135,0.8227360308285164,854,0
3495,0.6255593341686057,884,4
2112,0.7828020756115641,1036,5
2791,0.7638204707170224,1198,5
8679,0.7987299834345666,910,3
3478,0.7740930336078344,956,5
3685,0.6476274165202109,836,4
2392,0.6907305804215997,875,4
6423,0.8543495610534717,1442,5
4965,0.8823529411764706,1113,5
6972,0.7652288442541982,943,0
2549,0.7431486880466472,1190,5
7364,0.8277877697841727,1007,3
370,0.4277456647398844,727,4
1541,0.4586309523809523,748,4
3999,0.781971059835745,926,5
4167,0.8411384739604361,675,2
3974,0.7710516103996896,939,5
3775,0.7475247524752475,1104,5
1725,0.7107540173053152,1064,5
4616,0.6339788490591952,1003,4
1765,0.7272352698805109,1122,5
1934,0.7176252319109462,1108,5
6132,0.8178180848226194,1011,5
2157,0.6889172788246567,1124,5
4820,0.6712157081186464,781,4
2405,0.756527209814407,1065,5
2636,0.6827246827246827,1096,5
9215,0.7661927330173776,739,3
4054,0.6603681381332465,736,4
2436,0.7073170731707317,729,4
5780,0.8203235878512631,1428,5
2907,0.6814345991561181,829,4
3982,0.7916500994035786,1046,5
6316,0.792571213452127,725,0
2666,0.6688409433015554,1086,4
2613,0.8000612369871403,1160,5
4518,0.6287225160033398,737,0
3207,0.7624821683309557,932,5
2602,0.758600583090379,811,0
993,0.6485956890920966,784,4
4692,0.8177065179505054,776,0
6414,0.760493241640977,727,2
1345,0.7410468319559229,784,0
3222,0.6507776206826904,890,4
2304,0.6064753882600684,1013,4
3623,0.7563674321503131,988,5
5181,0.7984281091077208,882,3
4648,0.7609692206941716,1082,5
2235,0.7839354612416696,768,0
5007,0.6315590312815338,840,4
12111,0.7860712663075226,1233,3
7791,0.7578793774319066,742,2
2720,0.674435903793702,820,4
1644,0.729693741677763,1172,5
1747,0.6311416184971098,1101,4
3782,0.7571571571571571,959,5
2334,0.784801613987895,1000,5
14379,0.855434588613243,744,1
4209,0.8130191230442341,641,2
373,0.4257990867579909,784,4
1567,0.7155251141552511,779,2
2398,0.7011695906432749,969,4
2021,0.67955615332885,1167,5
3948,0.7962888261395724,1028,3
4422,0.7312717049776749,962,5
3703,0.7774511862271678,1065,5
17562,0.8161539176503393,849,1
6278,0.742080378250591,712,2
2933,0.7218803839527442,888,0
2086,0.7955758962623951,855,0
1876,0.6169023347583031,958,4
2006,0.7276024664490388,1217,5
5078,0.7201815345341086,1179,5
2230,0.7193548387096774,1102,5
2436,0.7738246505717916,1162,5
1573,0.7818091451292246,820,2
1237,0.4897070467141726,774,4
3407,0.6105734767025089,896,4
5987,0.8416982988893575,1064,5
4660,0.7866306549628629,783,0
2079,0.6832073611567532,829,4
2936,0.7074698795180723,931,5
4145,0.7424323840229268,1211,5
5779,0.7031269010828568,789,4
5154,0.7659384752563531,1202,3
2763,0.6381062355658199,842,4
1614,0.74860853432282,1011,0
4175,0.7640922401171303,1014,5
6201,0.7872286403453091,735,2
2666,0.7927445732976509,800,2
3111,0.5677007299270073,718,4
2291,0.5590531966813079,814,4
6449,0.8165358318561661,1027,5
8697,0.7936667275050192,1135,3
7739,0.7644966907043367,846,5
4634,0.7653179190751445,991,5
3770,0.6887102667153818,933,5
2666,0.7403499028047764,797,0
12094,0.8082063619353114,817,1
9405,0.785648650906357,751,3
852,0.5819672131147541,746,4
1893,0.7541832669322709,731,2
4676,0.72182772460636,716,2
1597,0.5748740100791937,715,4
3917,0.7320127079050645,835,0
6068,0.6483598675072123,778,2
3401,0.7849065312716362,1041,5
7867,0.7626757149781871,818,2
3831,0.717550103015546,1057,5
5753,0.7165275874953294,839,4
1435,0.7719203873050027,1204,5
1350,0.7683551508252704,976,4
5090,0.7589086029521396,938,0
3136,0.7859649122807018,998,5
2457,0.7022006287510717,916,4
3250,0.724799286351472,1030,5
13487,0.7854979615608619,741,3
1520,0.5970149253731343,746,2
1622,0.6691419141914191,819,2
8695,0.7084657377984193,842,2
7503,0.7501499700059988,1060,5
4666,0.6777051561365287,1030,5
8255,0.7472617000090522,881,0
2427,0.705933682373473,1260,5
5927,0.8256024515949296,980,5
2988,0.7705002578648789,838,0
1974,0.7297597042513864,1030,5
3480,0.7774798927613941,924,0
4751,0.8147830560795747,870,2
2314,0.6628473216843311,846,4
1497,0.682004555808656,992,4
4300,0.7546507546507546,843,0
2101,0.7670682730923695,855,5
3448,0.686442365120446,781,0
10241,0.8353181076672105,672,3
2190,0.5985241869363214,819,4
1974,0.7222832052689352,1137,5
6391,0.7468739044057496,848,0
2558,0.6608111599070008,1044,4
2020,0.7769230769230769,1152,5
2832,0.6561631139944393,949,4
5202,0.8092719352831362,861,0
5711,0.8155076395830358,894,3
4253,0.8009416195856874,935,0
6354,0.8154517453798767,1025,3
5597,0.8070656092285509,1038,5
18417,0.7848041931222568,545,1
16113,0.8064968216627458,650,1
8846,0.6990674885411727,736,0
3341,0.6604071950978454,1044,4
8313,0.8085002917720288,1016,3
7197,0.7754552311173365,784,0
5143,0.7744315615118205,773,2
2382,0.5229418221734358,726,4
7578,0.7283037001441615,809,2
5131,0.710074730141157,921,5
2020,0.6020864381520119,736,4
1538,0.7506100536847242,810,2
5419,0.8161144578313253,1116,5
9726,0.7447737192740639,967,2
8224,0.699081944916695,860,2
2109,0.779379157427938,795,0
889,0.4688818565400844,787,4
5270,0.7981220657276995,852,5
2379,0.6931818181818182,774,2
1622,0.5413885180240321,754,4
6259,0.7902777777777777,1009,5
5403,0.7657312925170068,822,0
3508,0.8131664348632359,1014,5
2011,0.7464736451373423,972,5
11706,0.8119017894298793,830,3
8139,0.8060011883541295,772,3
1963,0.7931313131313131,780,2
1690,0.7124789207419899,852,2
7900,0.7193589510107449,783,2
2791,0.7342804525124967,840,2
5373,0.7872527472527473,802,0
6415,0.8410908614133997,1042,3
1608,0.7269439421338155,1137,5
4104,0.7123763235549384,1050,5
9543,0.7973097167683182,928,3
6565,0.8309074800658145,943,3
5059,0.784219500852581,894,5
8204,0.7765997728133283,750,0
2071,0.5743205768164171,726,4
13648,0.8235578083514361,774,2
16999,0.7946428571428571,831,3
15191,0.8431949378330373,599,3
1907,0.642736771149309,1167,5
5810,0.8165846802529867,1007,5
9800,0.7637752318603382,853,3
2426,0.7496909765142151,736,2
5920,0.6928028086600351,764,2
5538,0.7772631578947369,1014,5
2481,0.716017316017316,982,5
6432,0.8275862068965517,822,5
4604,0.7144630664183736,800,5
4357,0.6662079510703364,784,2
1914,0.7044534412955465,786,2
3794,0.5804773561811506,797,4
7571,0.7704284115192837,803,0
5807,0.8668457978802806,1079,5
2977,0.6962114125350796,1010,5
1954,0.6450973918785078,1220,5
6126,0.7327751196172249,743,3
17927,0.738496395468589,913,1
5012,0.6461260796699755,770,4
2231,0.681013431013431,816,4
19698,0.8189415041782729,927,3
15146,0.8235997824904839,751,3
13867,0.7981925977090888,775,1
17453,0.7932460685392237,603,1
4978,0.6479239880255109,758,4
6719,0.6728419787702784,824,2
1613,0.8489473684210527,1167,5
1626,0.7555762081784386,1184,5
7783,0.7299756143312699,863,3
1850,0.7367582636399841,1176,5
2302,0.6360873169383807,1009,4
11720,0.743371812761639,731,3
11356,0.7737276010083805,892,3
18140,0.8141100439816893,756,1
15274,0.8085331639405008,585,1
14722,0.7882422230550945,793,1
9284,0.8364717542120912,667,2
5114,0.7645387950366273,771,2
2639,0.7075067024128686,736,2
1890,0.7888146911519198,869,2
1931,0.7286792452830189,814,4
2818,0.665093226339391,847,4
4345,0.6832835351470357,1003,4
5402,0.8146584225606998,1181,5
12283,0.7158342560755289,801,2
1316,0.7498575498575498,1045,5
1870,0.6586826347305389,1146,5
8105,0.7313001894793828,837,2
6889,0.795129270544783,895,3
18001,0.8273278794006802,755,3
9940,0.7704829083016821,821,3
15686,0.806146572104019,630,1
8928,0.7321033210332103,760,2
5368,0.661980515476631,782,4
1139,0.7043908472479901,967,5
4822,0.753790839455995,1072,5
2306,0.7405266538214516,1077,5
16629,0.8478127867849495,669,1
15158,0.8113258042070332,694,3
5925,0.8255538525846454,913,5
9195,0.7558569667077681,755,0
6562,0.8298975591248261,800,0
8105,0.8246006714823482,833,3
14406,0.7937190082644628,894,3
15489,0.8173183473167643,944,3
15448,0.8147249617636201,742,3
17154,0.7953080810422365,715,1
18602,0.857353551182191,514,1
2082,0.7510822510822511,882,2
4996,0.8487937478763167,1184,5
5537,0.779091037005769,798,0
2632,0.6366715045960329,938,4
16108,0.7770381090207429,597,1
5798,0.8227614587767844,1055,5
2294,0.750163505559189,1088,5
6344,0.7218934911242604,910,2
3376,0.7569506726457399,1093,5
2609,0.7714370195150798,751,2
967,0.6520566419420094,1203,5
1296,0.7760479041916167,961,5
2473,0.7672975488675148,1012,5
10214,0.8527300050091835,838,3
4320,0.6061456433281885,809,4
1349,0.6684836471754212,958,4
19982,0.8254978104602165,873,3
1747,0.6732177263969171,1097,5
1794,0.731647634584013,1042,5
1201,0.5768491834774255,865,4
6298,0.7379892195922193,917,3
3871,0.7908069458631256,703,2
7234,0.7664759482941301,869,2
14485,0.842053249622137,887,3
3319,0.6188700354279322,765,4
3186,0.6310160427807486,775,4
2387,0.7222390317700453,943,4
2200,0.4702864471996579,792,4
18036,0.7961156477598764,800,3
17529,0.8168219944082014,687,1
1538,0.76441351888668,840,2
1921,0.6596840659340659,943,4
3319,0.6587931718936085,926,4
8942,0.8335974643423137,1034,5
1211,0.3139745916515426,758,4
1164,0.7806841046277666,1060,5
1270,0.3895705521472393,777,4
4270,0.7358262967430639,876,2
18962,0.7990392313851081,898,1
14696,0.775309944605645,729,1
13620,0.8073024716969949,763,0
1376,0.6349792339640056,944,4
1443,0.6384955752212389,930,4
4019,0.6637489677952105,947,3
20037,0.8254510999423251,801,3
9055,0.7623337262165347,780,2
2878,0.7751144626986265,1123,5
1063,0.7544357700496807,1093,5
2350,0.4841367943963741,753,4
2019,0.7458441078684891,796,2
1678,0.5969405905371754,780,2
1679,0.8162372386971317,1157,5
3089,0.7619634928465713,958,5
6812,0.8443232523549826,1098,5
1344,0.6470871449205585,770,4
948,0.564958283671037,766,4
3938,0.7253637870694419,772,2
10934,0.727720465890183,771,2
1179,0.3832899869960988,757,4
3890,0.4855217174238642,768,4
1161,0.7765886287625418,999,5
3466,0.6559424678274035,1066,3
16593,0.7829841449603624,712,1
19218,0.8093493367024637,624,3
8948,0.7782222995303532,731,3
1757,0.7293482772934827,792,2
2862,0.7366795366795367,945,5
3277,0.7890681435107152,964,5
3020,0.7525541988537254,921,5
17885,0.8907316101399472,654,3
14017,0.8309817405738676,790,3
15691,0.7878590078328982,736,3
2711,0.7837525296328418,1093,5
2698,0.6361707144541382,774,4
2229,0.7715472481827622,771,0
2084,0.6198691255205235,776,4
3078,0.7016184180533395,768,2
1611,0.6791736930860034,1159,5
2009,0.6531209362808843,1065,5
3381,0.7286637931034483,915,4
3796,0.7633219384677257,846,4
12166,0.7805222300635145,768,3
3809,0.8284036537625055,993,5
1931,0.7441233140655106,1054,5
1614,0.7336363636363636,1032,5
1785,0.7425124792013311,904,2
17465,0.7625305623471883,481,1
16394,0.7828661477484361,672,1
3780,0.769857433808554,743,2
4265,0.783863260430068,787,0
3519,0.7296288617043334,943,5
8416,0.7097318266149435,878,2
8070,0.8639331977304358,854,5
1342,0.6832993890020367,963,2
3817,0.736304012345679,934,5
3738,0.7763239875389408,811,2
1515,0.735080058224163,676,2
3657,0.7835868866509536,708,2
3856,0.7601025034496354,705,2
2745,0.6806347632035705,931,2
8708,0.7437014262533094,617,3
1193,0.5457456541628545,691,4
2840,0.743455497382199,945,4
15113,0.8083114938225384,934,3
5398,0.8314849044978435,849,5
2072,0.7132530120481928,964,2
1764,0.7468247248094835,1020,5
19000,0.7725461494673498,907,1
9083,0.8446159568532638,729,3
4381,0.6425638017013787,831,2
3577,0.7364628371422689,905,5
5501,0.839334757400061,864,3
7710,0.723943661971831,848,3
15251,0.8509652940520032,686,1
15798,0.794987922705314,732,3
19046,0.7954725807125256,642,1
1263,0.7748466257668711,735,2
6220,0.8218816067653277,811,2
3798,0.6759209823812066,815,2
11198,0.7140215519989798,714,3
1628,0.7168648172611185,799,2
4297,0.7103653496445693,815,2
15802,0.7789224626608173,611,3
12345,0.717565682399442,834,3
1899,0.6159584819980538,711,2
11445,0.8288072995872258,735,2
1991,0.7681327160493827,826,2
1984,0.7904382470119522,1080,5
3847,0.7605773032819296,828,2
18335,0.8083145968346339,543,1
3381,0.6752546434991012,713,2
17721,0.7931343149979859,661,1
2884,0.7754772788383975,950,2
21097,0.8293823957227661,694,3
19444,0.8240728968001695,787,1
4738,0.6916788321167883,687,2
2066,0.7423643550125764,723,2
2419,0.7686685732443597,851,2
2363,0.7241802022678516,846,2
10157,0.6965914546327412,933,3
7311,0.7399048679283473,642,3
2178,0.6604002425712553,903,4
5654,0.8183528730641193,872,2
18069,0.7910774484479663,615,3
1784,0.6041313918049441,756,4
2315,0.7530904359141184,863,2
1894,0.6786098172697957,949,4
7089,0.7787542568384049,830,3
19451,0.7986122516012482,826,1
18965,0.8150328763591044,666,1
11507,0.8042353927872519,860,3
1896,0.683982683982684,888,4
14963,0.7425069472012703,952,3
6049,0.8034267499003852,654,3
2210,0.6925728611720464,719,4
3732,0.765852657500513,900,2
6731,0.77968261322831,781,2
2933,0.7690089145254326,803,2
22272,0.7359725067741723,672,3
17972,0.8338127493736661,740,1
16666,0.8154019276872645,623,1
10383,0.7861739986370864,786,3
4044,0.6039426523297491,705,2
1389,0.657359204921912,755,4
1267,0.7121978639685217,895,2
2915,0.6863668471862491,812,2
18587,0.7970069894086874,683,3
13603,0.7525448107988493,521,1
7909,0.7957541000100614,927,3
3601,0.6693308550185874,867,4
3475,0.7128205128205128,888,2
2591,0.714561500275786,872,2
3094,0.599147947327653,807,4
8249,0.7810813369946028,841,3
2772,0.7575840393550151,789,0
16534,0.8216060425362751,918,3
3878,0.6700069108500346,705,2
1113,0.7380636604774535,840,2
2272,0.695865237366003,827,4
15298,0.8303300043421624,694,1
2306,0.7431517885916855,762,2
3681,0.7897446899806908,919,2
4936,0.7200583515681984,1002,5
6092,0.8145473993849445,773,0
7220,0.7485743908761016,608,1
13940,0.7305313908395347,639,1
12338,0.8246223766876086,597,3
1857,0.7117669605212725,810,2
6268,0.7090497737556561,784,4
18757,0.7878775150165918,715,1
1526,0.728748806112703,819,2
1805,0.6889312977099237,769,2
10856,0.7826964671953858,651,3
17401,0.8189091251353005,758,1
7020,0.7673808482728465,704,3
22990,0.8222166589177783,663,1
19214,0.7478010430450689,619,3
17017,0.8207292370020257,802,1
17479,0.7464872944693572,591,1
4485,0.7592686642965972,787,2
15340,0.7933388498138187,508,1
3723,0.786106418918919,842,3
7314,0.7283409679346744,688,3
7419,0.7472804190169219,755,3
1847,0.6610594130279169,860,4
6913,0.7472705653442872,836,2
20104,0.7817093086554164,483,1
8089,0.7512770502461225,729,3
9797,0.7272119952494062,760,3
2494,0.6891406465874551,744,2
3842,0.6250203351228242,755,4
18482,0.8166313184870979,597,1
9920,0.6476886915643771,649,3
3207,0.7099845029887093,784,2
3395,0.7237262843743338,860,2
16932,0.8280111496894713,698,3
17241,0.8445260837619397,607,1
19658,0.8268696895768487,670,1
18244,0.8135562987736901,840,1
20190,0.7683233122764289,839,1
5900,0.6750572082379863,800,2
20418,0.8092746730083235,678,3
8849,0.752018356420498,771,3
16383,0.8384768923691079,560,1
19345,0.7726564684267284,788,1
16624,0.8168238993710691,548,1
3801,0.6648591918838551,703,3
22006,0.7884629165173773,500,1
14093,0.7675507869941725,576,3
4338,0.6950809165197885,719,3
16967,0.7841297716979388,703,1
860,0.5378361475922452,707,4
1280,0.5661211853162318,787,4
2679,0.7092930897537728,829,4
5764,0.7549443352979699,804,3
7260,0.6832298136645962,708,3
4477,0.7167787383925712,704,3
19932,0.7844464559801645,726,1
4501,0.6558356403904998,750,3
17490,0.6800948788738966,606,1
5769,0.6434307383448583,768,3
6639,0.7983405483405484,798,3
9918,0.7604078816223262,748,3
9230,0.71,587,3
21209,0.799705893442932,598,1
19441,0.7794170709217014,492,1
18992,0.7925221165080955,669,3
20698,0.8902365591397849,744,1
5244,0.5836393989983305,695,3
10697,0.7439838642370288,484,3
13348,0.7150586596667917,489,3
9736,0.7261878123368389,491,1
17144,0.7890279823269514,513,1
19697,0.7882899107535919,493,1
12936,0.7381876283953436,578,3
9072,0.646061814556331,659,3
12896,0.7396191787107135,476,1
14709,0.7053661343691555,483,3
19383,0.7707571178622554,506,1
20768,0.741343613907332,468,1
15761,0.7671452908250183,566,1
15891,0.7169087792114048,547,1
14434,0.7734848078881089,487,1
21503,0.7879154299952366,566,3
17051,0.7807234432234432,817,1
16914,0.7623726674479402,586,1
12125,0.7392841899884154,569,1
21710,0.7775231000644653,570,1
20728,0.7634903679693543,828,1
19066,0.7958093329994157,437,1
17655,0.7903926221068183,399,1
21361,0.8228428351309707,504,1
19504,0.8242055442866801,719,1
23223,0.8379217030488905,470,3
18898,0.7893571697088676,482,3
17940,0.7947195889075928,553,1
21801,0.8015662916390911,668,1
11727,0.7288377874456184,575,3
20232,0.8034629283983956,554,3
21710,0.8321195860482944,524,1
13840,0.6537553141237601,578,3
21917,0.7634457294134039,578,3
14299,0.7824350205198358,483,1
19523,0.7729126252028979,711,1
19344,0.7693592650041761,671,1
15213,0.7919312857886518,528,1
20204,0.8328455418607527,701,1
14722,0.8816624745478501,424,1
15583,0.790293133177807,486,1
17374,0.8154510466535249,385,1
18604,0.7467886962106616,602,1
21359,0.7383503871681416,650,1
18364,0.8269836980996127,505,1
18515,0.7718442554610638,415,1
22351,0.81680309896214,534,3
22218,0.8088096104841646,573,1
22047,0.8097476769383333,608,1
13863,0.7568792312732038,595,1
21075,0.833597025551776,590,3
22981,0.7776988155668358,670,3
9723,0.7971632368615233,605,3
16433,0.7070085617175064,601,3
19205,0.8143232700135685,557,1
19333,0.8669117976772343,705,1
20034,0.8013279468821247,799,1
21723,0.806557011844206,518,1
19210,0.8367818094698785,692,1
10025,0.6275430359937402,471,1
13408,0.6704335216760838,446,1
16534,0.8395450390982026,741,1
6378,0.6446982715051046,654,1
14211,0.7596215522771007,722,1
24389,0.798095487417782,621,1
7594,0.7058276791523376,654,1
18218,0.7869206513757505,587,1
8469,0.7276398316006529,642,1
18347,0.8178940798858774,592,1
18519,0.7958999484270243,756,1
17327,0.7566375545851528,526,1
19780,0.7850452452770281,552,1
20354,0.7695856019358742,552,1
22723,0.7794662458836443,723,1
14643,0.8154026060808554,842,1
12052,0.8237867395762133,526,1
20017,0.7724098012733938,546,1
